Code,Sample_ID,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,PR_Remarks
28650,QG,12/22/2009 0:00,1041,NA,21.3,6.43,51.9,Gage:Buried
28651,RI,12/22/2009 0:00,1027,1.1,21.4,6.42,65.5,
28652,RES4,12/22/2009 0:00,924,3.6,23.9,7.45,124.6,
28653,MPR,12/22/2009 0:00,1015,2.01,NA,6.86,106.9,
28654,MG,12/22/2009 0:00,743,3.36,22.78,7.11,154.7,
28655,Q1,12/22/2009 0:00,NA,0.73,21.41,6.92,115,
28656,Q2,12/22/2009 0:00,NA,0.08,21.2,6.89,110,
28657,Q3,12/22/2009 0:00,NA,0.72,20.9,6.84,99.3,
28658,RS,12/22/2009 0:00,1035,7.62,21.31,6.87,136.2,
28663,QS,12/29/2009 0:00,811,3.25,22,6.59,53.8,
28664,QP,12/29/2009 0:00,820,1.35,21.7,6.67,55.1,
28665,QT1,12/29/2009 0:00,829,NA,21.9,6.69,87.2,
28666,QG,12/29/2009 0:00,1017,NA,21.7,6.33,51.2,Gage:Buried
28667,RI,12/29/2009 0:00,1030,1.15,21.9,6.36,49.6,
28668,RES4,12/29/2009 0:00,914,3.6,24.1,7.35,122,
28669,MPR,12/29/2009 0:00,1014,1.95,21.8,6.78,104.7,
28670,MG,12/29/2009 0:00,745,3.35,21.83,7.01,165.9,
28671,Q1,12/29/2009 0:00,900,0.72,23,6.78,103.3,
28672,Q2,12/29/2009 0:00,850,0.07,22,6.84,95.6,
28673,Q3,12/29/2009 0:00,834,0.74,21.07,6.94,88.6,
28674,RS,12/29/2009 0:00,1032,7.71,22.8,6.69,114.8,
28679,QS,1/5/2010 0:00,827,3.2,22.2,6.44,63.7,
28680,QP,1/5/2010 0:00,837,1.3,22.6,6.9,84.8,
28681,QT1,1/5/2010 0:00,850,NA,22.9,7.02,107.8,
28682,QG,1/5/2010 0:00,1020,NA,21.6,6.34,51.2,Gage:Buried
28683,RI,1/5/2010 0:00,1003,1.18,21.7,6.45,61.9,
28684,RES4,1/5/2010 0:00,900,3.75,23.4,7.33,107.1,
28685,MPR,1/5/2010 0:00,1000,2.05,21.2,7.05,102,
28686,MG,1/5/2010 0:00,738,3.4,21.4,7.05,121.6,
28687,Q1,1/5/2010 0:00,848,0.75,21.34,6.67,102.2,
28688,Q2,1/5/2010 0:00,837,0.09,21.16,6.78,99.6,
28689,Q3,1/5/2010 0:00,830,0.76,20.87,7.05,96.1,
28690,RS,1/5/2010 0:00,1011,7.79,21.6,6.98,106.7,
28695,QS,1/12/2010 0:00,820,3.4,21.1,6.75,53.4,
28696,QP,1/12/2010 0:00,832,1.39,21.9,6.9,81,
28697,QT1,1/12/2010 0:00,839,NA,22.6,7.34,114,
28698,QG,1/12/2010 0:00,1059,NA,21.5,6.42,51.8,Gage:Buried
28699,RI,1/12/2010 0:00,1044,1.15,21.4,6.41,63.1,
28700,RES4,1/12/2010 0:00,950,3.8,23.1,7.38,111.6,
28701,MPR,1/12/2010 0:00,934,2.11,20.22,6.94,107.4,
28702,MG,1/12/2010 0:00,732,3.44,21.14,7.07,160.7,
28703,Q1,1/12/2010 0:00,842,0.76,21.49,6.94,114.1,
28704,Q2,1/12/2010 0:00,835,0.1,21.2,6.96,106.3,
28705,Q3,1/12/2010 0:00,825,0.78,20.79,7.01,94.2,
28706,RS,1/12/2010 0:00,948,NA,21.15,6.96,99.2,Gage:ND
28711,QS,1/19/2010 0:00,837,3.8,21.9,6.69,45.4,
28712,QP,1/19/2010 0:00,847,1.58,22.5,6.89,68.9,
28713,QT1,1/19/2010 0:00,858,NA,22.8,7.2,92,
28714,QG,1/19/2010 0:00,1118,NA,21.8,6.43,48.3,Gage:Buried
28715,RI,1/19/2010 0:00,1053,1.2,22.1,6.48,48,
28716,RES4,1/19/2010 0:00,1003,4,23.3,7.25,88,
28717,MPR,1/19/2010 0:00,1026,2.55,21.22,6.95,86.8,
28718,MG,1/19/2010 0:00,733,4.01,21.44,7.05,121.6,
28719,Q1,1/19/2010 0:00,905,0.9,21.12,7.02,88.2,
28720,Q2,1/19/2010 0:00,836,NA,21.44,6.98,93.1,Gage:ND
28721,Q3,1/19/2010 0:00,830,1.24,21,6.99,75.2,
28722,RS,1/19/2010 0:00,1037,NA,21.8,6.96,78.6,PH: Too sediment
28727,QS,1/26/2010 0:00,835,3.65,21.7,6.5,48.7,
28728,QP,1/26/2010 0:00,848,1.45,22.3,6.76,75,
28729,QT1,1/26/2010 0:00,858,NA,22.7,7.12,104.8,
28730,QG,1/26/2010 0:00,1115,8.7,21.5,6.46,48.7,
28731,RI,1/26/2010 0:00,1059,1.5,22,6.41,47.1,
28732,RES4,1/26/2010 0:00,1005,4.2,23.5,7.16,94.5,
28733,MPR,1/26/2010 0:00,930,2.33,20.69,6.93,85.9,
28734,MG,1/26/2010 0:00,735,3.76,20.96,6.9,124.4,
28735,Q1,1/26/2010 0:00,846,0.81,21.36,6.87,91.2,
28736,Q2,1/26/2010 0:00,838,0.1,21.05,6.89,100.4,
28737,Q3,1/26/2010 0:00,830,1.08,20.64,6.91,86.5,
28738,RS,1/26/2010 0:00,942,NA,21.22,6.9,86.6,
28743,QS,2/2/2010 0:00,915,3.66,21.2,6.66,50.4,
28744,QP,2/2/2010 0:00,930,1.44,22,6.95,79,
28745,QT1,2/2/2010 0:00,940,NA,22.3,7.27,112.7,
28746,QG,2/2/2010 0:00,1150,8.65,21.3,6.7,51.6,
28747,RI,2/2/2010 0:00,1215,1.21,21.9,6.59,59.4,
28748,RES4,2/2/2010 0:00,1100,4.1,24,7.51,110.7,
28749,MPR,2/2/2010 0:00,1030,2.24,20.64,6.92,88.3,
28750,MG,2/2/2010 0:00,723,3.55,21.03,6.92,151.6,
28751,Q1,2/2/2010 0:00,852,0.78,21.18,6.85,95.4,
28752,Q2,2/2/2010 0:00,842,0.1,20.78,6.87,96.3,
28753,Q3,2/2/2010 0:00,834,1.04,20.43,6.87,80.8,
28754,RS,2/2/2010 0:00,1045,NA,21.32,6.93,89.4,Gage:ND
28759,QS,2/9/2010 0:00,915,3.1,21.3,6.75,56.7,
28760,QP,2/9/2010 0:00,930,1.35,21.9,6.97,87.2,
28761,QT1,2/9/2010 0:00,940,NA,22.4,7.29,127.5,
28762,QG,2/9/2010 0:00,1235,8.61,21.3,6.53,52.1,
28763,RI,2/9/2010 0:00,1220,1.16,21.8,6.55,64.1,
28764,RES4,2/9/2010 0:00,1100,3.7,24.3,7.73,136.3,
28765,MPR,2/9/2010 0:00,925,1.92,20.33,6.83,102.9,
28766,MG,2/9/2010 0:00,723,3.55,21.03,6.92,151.6,
28767,Q1,2/9/2010 0:00,843,0.74,21.34,6.76,94.2,
28768,Q2,2/9/2010 0:00,836,0.1,20.9,6.75,98,
28769,Q3,2/9/2010 0:00,828,0.97,20.49,6.74,87.3,
28770,RS,2/9/2010 0:00,935,NA,20.69,6.82,103.2,
28775,QS,2/16/2010 0:00,945,2.96,22.2,6.95,60.2,
28776,QP,2/16/2010 0:00,1000,1.3,22.6,7.17,93.3,
28777,QT1,2/16/2010 0:00,1011,NA,22.8,7.41,135.2,
28778,QG,2/16/2010 0:00,1230,8.58,21.7,6.66,53.5,
28779,RI,2/16/2010 0:00,1253,1.14,22,6.8,66.1,
28780,RES4,2/16/2010 0:00,1130,3.61,24.9,7.56,143.6,
28781,MPR,2/16/2010 0:00,1010,1.95,21.72,6.87,105.8,
28782,MG,2/16/2010 0:00,737,2.27,22.57,6.72,161.8,
28783,Q1,2/16/2010 0:00,846,0.73,21.62,6.83,100.7,
28784,Q2,2/16/2010 0:00,840,0.07,21.3,6.83,99.5,
28785,Q3,2/16/2010 0:00,833,0.93,21,6.83,91.1,
28786,RS,2/16/2010 0:00,1021,NA,22.34,6.87,117.2,
28791,QS,2/23/2010 0:00,815,3.5,21.9,6.42,48.7,
28792,QP,2/23/2010 0:00,830,1.45,22.3,6.65,73.8,
28793,QT1,2/23/2010 0:00,844,NA,22.7,6.93,103.6,
28794,QG,2/23/2010 0:00,1100,8.58,21.6,6.76,65.6,
28795,RI,2/23/2010 0:00,1030,1.2,21.8,6.8,66.9,
28796,RES4,2/23/2010 0:00,946,4,23.8,7.19,95.2,
28797,MPR,2/23/2010 0:00,952,2.17,20.98,6.75,87.1,
28798,MG,2/23/2010 0:00,738,3.01,21.25,6.69,110,
28799,Q1,2/23/2010 0:00,854,0.72,21.3,6.76,98.3,
28800,Q2,2/23/2010 0:00,847,0.08,21.01,6.75,94.2,
28801,Q3,2/23/2010 0:00,835,1,20.73,6.72,78.7,
28802,RS,2/23/2010 0:00,1004,NA,21.58,6.77,75.5,
28807,QS,3/2/2010 0:00,822,3.4,22.3,6.54,51.2,
28808,QP,3/2/2010 0:00,835,1.4,22.7,6.74,79.3,
28809,QT1,3/2/2010 0:00,846,NA,23.1,7.03,110.7,
28810,QG,3/2/2010 0:00,1102,8.6,21.8,6.41,52.8,
28811,RI,3/2/2010 0:00,1048,1.15,21.9,6.38,62.5,
28812,RES4,3/2/2010 0:00,952,3.85,24.7,7.32,115.2,
28813,MPR,3/2/2010 0:00,942,2.08,21.32,6.86,88.5,
28814,MG,3/2/2010 0:00,709,3.46,22.05,6.68,134.3,
28815,Q1,3/2/2010 0:00,818,0.72,21.6,6.83,104.8,
28816,Q2,3/2/2010 0:00,807,1,21.47,6.82,97.6,
28817,Q3,3/2/2010 0:00,802,0.97,21.08,6.81,85.9,
28818,RS,3/2/2010 0:00,953,NA,22.04,6.85,102.7,
28823,QS,3/9/2010 0:00,813,3.65,20.9,6.66,45.6,
28824,QP,3/9/2010 0:00,825,1.5,21.6,6.75,69.1,
28825,QT1,3/9/2010 0:00,835,NA,22.2,7.23,93.7,
28826,QG,3/9/2010 0:00,1126,8.6,21.1,6.44,51.5,
28827,RI,3/9/2010 0:00,1111,1.16,21.6,6.39,60.4,
28828,RES4,3/9/2010 0:00,1010,4.2,22.4,7.25,95.4,
28829,MPR,3/9/2010 0:00,942,2.27,19.8,6.71,85.7,
28830,MG,3/9/2010 0:00,740,3.76,20.11,6.71,115.5,
28831,Q1,3/9/2010 0:00,853,0.74,20.72,6.65,90.3,
28832,Q2,3/9/2010 0:00,845,0.16,20.2,6.71,82.3,
28833,Q3,3/9/2010 0:00,837,1.04,19.69,6.71,76.8,
28834,RS,3/9/2010 0:00,956,NA,20.29,6.73,78.9,
28839,QS,3/16/2010 0:00,945,3.4,22.4,7.06,53.3,
28840,QP,3/16/2010 0:00,1000,1.42,22.7,7.23,80,
28841,QT1,3/16/2010 0:00,1015,8.6,23.1,7.25,109.6,
28842,QG,3/16/2010 0:00,1206,8.66,21.8,6.75,52.5,
28843,RI,3/16/2010 0:00,1225,3.9,23.4,6.76,63.3,
28844,RES4,3/16/2010 0:00,1056,4.11,25.6,7.15,128.3,
28845,MPR,3/16/2010 0:00,1010,5.58,21.24,6.83,96.1,
28846,MG,3/16/2010 0:00,935,3.83,21.93,6.65,147.9,
28847,Q1,3/16/2010 0:00,855,0.18,21.54,6.77,91.8,
28848,Q2,3/16/2010 0:00,832,1.07,21.36,6.76,94.8,
28849,Q3,3/16/2010 0:00,824,NA,20.68,6.73,70.7,
28850,RS,3/16/2010 0:00,1021,NA,21.92,6.82,96.7,
28855,QS,3/23/2010 0:00,918,3.28,23,7.28,58.2,
28856,QP,3/23/2010 0:00,935,1.36,23.1,7.25,87.9,
28857,QT1,3/23/2010 0:00,940,NA,23.5,7.6,120.8,
28858,QG,3/23/2010 0:00,NA,NA,NA,NA,NA,No Sample
28859,RI,3/23/2010 0:00,1216,1.14,22.9,6.81,65.9,
28860,RES4,3/23/2010 0:00,1107,3.71,27.4,7.71,143,
28861,MPR,3/23/2010 0:00,926,2.21,22.39,6.89,98.1,
28862,MG,3/23/2010 0:00,731,3.38,23.58,6.85,150.8,
28863,Q1,3/23/2010 0:00,849,0.77,21.83,6.88,90.9,
28864,Q2,3/23/2010 0:00,843,0.1,21.76,6.86,94.1,
28865,Q3,3/23/2010 0:00,835,1.04,21.43,6.82,76.4,
28866,RS,3/23/2010 0:00,940,NA,22.79,6.87,79.3,
28871,QS,3/30/2010 0:00,942,3.09,23.4,6.85,60.5,
28872,QP,3/30/2010 0:00,1000,1.34,23.2,7.24,92.1,
28873,QT1,3/30/2010 0:00,1012,NA,23.5,7.34,130.9,
28874,QG,3/30/2010 0:00,110,NA,21.9,6.56,54.1,Gage:Buried
28875,RI,3/30/2010 0:00,1256,1.1,22.7,6.63,67.2,
28876,RES4,3/30/2010 0:00,1134,3.6,28.1,7.6,150.9,
28877,MPR,3/30/2010 0:00,947,1.95,22.58,7.01,106.1,
28878,MG,3/30/2010 0:00,715,3.28,23.63,6.9,163.2,
28879,Q1,3/30/2010 0:00,827,0.74,21.75,6.97,96.2,
28880,Q2,3/30/2010 0:00,820,0.1,21.68,6.97,86.6,
28881,Q3,3/30/2010 0:00,813,0.08,21.38,6.98,85.9,
28882,RS,3/30/2010 0:00,1004,NA,22.79,6.98,98.7,
28887,QS,4/6/2010 0:00,938,3.14,22,6.91,58.8,
28888,QP,4/6/2010 0:00,956,1.4,22.1,7.01,90.9,
28889,QT1,4/6/2010 0:00,1007,NA,22.2,7.45,127.1,
28890,QG,4/6/2010 0:00,1218,8.61,21,6.59,52.5,
28891,RI,4/6/2010 0:00,1235,1.18,21.1,6.62,63.4,
28892,RES4,4/6/2010 0:00,1117,3.61,25.3,7.87,150.5,
28893,MPR,4/6/2010 0:00,949,1.96,21.3,6.87,83.8,
28894,MG,4/6/2010 0:00,725,NA,21.77,6.83,156.6,Gage:Above
28895,Q1,4/6/2010 0:00,920,0.74,21.8,7.07,101.1,
28896,Q2,4/6/2010 0:00,901,0.1,21.8,7.01,99.5,
28897,Q3,4/6/2010 0:00,850,1,20.31,6.78,82.9,
28898,RS,4/6/2010 0:00,1014,NA,21,7.15,101.9,Gage:ND
28903,QS,4/13/2010 0:00,950,4.1,22.3,6.61,46.3,Flooded
28904,QP,4/13/2010 0:00,1005,1.56,22.7,6.91,72.1,Flooded
28905,QT1,4/13/2010 0:00,1020,NA,22.9,7.2,105.8,Flooded
28906,QG,4/13/2010 0:00,1220,NA,21.7,6.56,45.9,Gage:Buried
28907,RI,4/13/2010 0:00,1235,1.4,22.1,6.09,44,
28908,RES4,4/13/2010 0:00,1113,4.6,24.3,6.78,63.2,Flooded
28909,MPR,4/13/2010 0:00,1209,3.4,23.18,7,61.7,
28910,MG,4/13/2010 0:00,735,NA,22.9,6.38,97.8,Gage:Over rule
28911,Q1,4/13/2010 0:00,855,0.82,22.3,7.14,39.1,
28912,Q2,4/13/2010 0:00,846,0.18,22.4,7.27,78.8,
28913,Q3,4/13/2010 0:00,834,1.2,22.12,6.97,84.3,
28914,RS,4/13/2010 0:00,1227,NA,23.23,6.94,48.5,Gage:N/D
28919,QS,4/20/2010 0:00,940,3.44,23.2,6.84,49.5,
28920,QP,4/20/2010 0:00,951,1.37,23.1,7.03,78.4,
28921,QT1,4/20/2010 0:00,1005,NA,23.1,7.61,116.5,
28922,QG,4/20/2010 0:00,1220,8.6,22,6.58,50,
28923,RI,4/20/2010 0:00,1100,NA,NA,NA,NA,No Sample
28924,RES4,4/20/2010 0:00,1123,3.83,26.4,7.09,102,
28925,MPR,4/20/2010 0:00,954,2,23.13,7.39,95.4,
28926,MG,4/20/2010 0:00,718,3.38,24.02,7.45,140.1,
28927,Q1,4/20/2010 0:00,841,NA,22.8,7.24,92.6,"Gage:N/D, Flooded"
28928,Q2,4/20/2010 0:00,833,NA,22,7.33,83.7,"Gage:N/D, Flooded"
28929,Q3,4/20/2010 0:00,825,1.17,21.3,7.35,84.7,
28930,RS,4/20/2010 0:00,1008,NA,23.73,7.35,90.2,Gage:N/D
28935,QS,4/27/2010 0:00,855,3.5,23.3,6.98,51,
28936,QP,4/27/2010 0:00,907,1.5,23.4,7.05,75,
28937,QT1,4/27/2010 0:00,916,NA,23.6,7.26,96.6,
28938,QG,4/27/2010 0:00,1113,8.62,22.4,6.59,48.9,
28939,RI,4/27/2010 0:00,1100,NA,NA,NA,NA,Gage:No Sample
28940,RES4,4/27/2010 0:00,1025,4.1,26.1,7.15,101.4,
28941,MPR,4/27/2010 0:00,1103,2.11,24.29,7.1,109.7,
28942,MG,4/27/2010 0:00,735,3.46,23.82,7.18,156.7,
28943,Q1,4/27/2010 0:00,925,0.84,22,6.74,91.7,
28944,Q2,4/27/2010 0:00,900,NA,21.8,7.11,93.7,Gage:N/D
28945,Q3,4/27/2010 0:00,824,1.24,21.5,7.16,81.8,
28946,RS,4/27/2010 0:00,1110,NA,24.8,7.12,104,Gage:N/D
28951,QS,5/4/2010 0:00,915,4.28,23.3,6.42,38.3,
28952,QP,5/4/2010 0:00,923,1.78,23.4,6.8,60.8,
28953,QT1,5/4/2010 0:00,928,NA,23.5,7.25,84.5,
28954,QG,5/4/2010 0:00,1152,8.78,22.4,6.43,41.2,
28955,RI,5/4/2010 0:00,1205,1.48,22.5,6.27,45.8,
28956,RES4,5/4/2010 0:00,1054,4.9,25.5,6.98,78.5,
28957,MPR,5/4/2010 0:00,943,2.59,23.48,7.05,62.5,
28958,MG,5/4/2010 0:00,725,3.79,24.07,7.14,104.3,
28959,Q1,5/4/2010 0:00,855,0.9,22.8,6.77,77.1,
28960,Q2,5/4/2010 0:00,849,1.17,22,7.05,85.6,
28961,Q3,5/4/2010 0:00,840,1.26,23,7,74.7,
28962,RS,5/4/2010 0:00,953,NA,24.11,7.13,61.9,Gage:N/D
28967,QS,5/11/2010 0:00,935,4,23.2,6.48,40.3,
28968,QP,5/11/2010 0:00,946,1.7,23.5,6.86,65.6,
28969,QT1,5/11/2010 0:00,950,NA,23.8,7.23,83,
28970,QG,5/11/2010 0:00,1200,8.68,22.3,6.57,46.9,
28971,RI,5/11/2010 0:00,1212,1.3,22.6,6.33,49.9,
28972,RES4,5/11/2010 0:00,1100,4.56,25.9,7.25,92.8,
28973,MPR,5/11/2010 0:00,1007,3.96,23.67,6.94,92.3,
28974,MG,5/11/2010 0:00,1020,3.64,23.76,7.19,125.1,
28975,Q1,5/11/2010 0:00,928,0.84,22.8,6.99,80.5,
28976,Q2,5/11/2010 0:00,848,2,23,6.95,103.4,
28977,Q3,5/11/2010 0:00,837,1.28,23,7.07,73.5,
28978,RS,5/11/2010 0:00,1039,NA,24.21,7.12,85.2,
28983,QS,5/18/2010 0:00,1015,4.7,23.4,6.17,29.5,
28984,QP,5/18/2010 0:00,1041,1.9,23.9,6.69,47.3,
28985,QT1,5/18/2010 0:00,1030,NA,24,7.25,68.9,
28986,QG,5/18/2010 0:00,NA,NA,NA,NA,NA,No Sample
28987,RI,5/18/2010 0:00,1100,NA,NA,NA,NA,No Sample
28988,RES4,5/18/2010 0:00,1145,5.5,25.6,7.03,61.2,
28989,MPR,5/18/2010 0:00,950,3.2,23,6.97,47.7,
28990,MG,5/18/2010 0:00,1017,NA,23,7.03,64.1,Gage:N/D
28991,Q1,5/18/2010 0:00,830,0.9,23.5,6.79,64.9,
28992,Q2,5/18/2010 0:00,802,0.22,23,7.22,74.5,
28993,Q3,5/18/2010 0:00,755,1.42,23,7.13,57.1,
28994,RS,5/18/2010 0:00,1036,NA,23.8,6.98,54.4,Gage:N/D
28999,QS,5/25/2010 0:00,912,3.6,24.2,6.43,44.8,
29000,QP,5/25/2010 0:00,926,1.49,24,6.91,75.3,
29001,QT1,5/25/2010 0:00,932,NA,24.2,7.1,103.9,
29002,QG,5/25/2010 0:00,1226,8.72,23,6.45,40.1,
29003,RI,5/25/2010 0:00,1208,1.8,23.1,6.2,39.1,Flooded
29004,RES4,5/25/2010 0:00,1055,4.3,26.5,7.18,90.5,
29005,MPR,5/25/2010 0:00,931,1.97,24.18,7.42,87,
29006,MG,5/25/2010 0:00,954,NA,25.66,7.25,227.8,Gage:N/D
29007,Q1,5/25/2010 0:00,822,0.84,23.54,7.05,212.6,
29008,Q2,5/25/2010 0:00,805,0.12,23.63,7.49,89,
29009,Q3,5/25/2010 0:00,754,1.2,23.39,7.43,110.3,
29010,RS,5/25/2010 0:00,1015,24.87,24.87,7.25,181.5,
29032,QS,6/1/2010 0:00,935,3.9,24.2,6.89,35,
29033,QP,6/1/2010 0:00,952,1.6,24.3,6.97,58,
29034,QT1,6/1/2010 0:00,1000,NA,24.4,7.5,91,
29035,QG,6/1/2010 0:00,1217,8.76,22.9,6.49,45,
29036,RI,6/1/2010 0:00,1232,1.41,23.5,6.37,46,
29037,RES4,6/1/2010 0:00,1114,4.59,26.5,7.12,74.6,
29038,MPR,6/1/2010 0:00,1232,2.88,24.61,7.22,70.17,
29039,MG,6/1/2010 0:00,NA,NA,NA,NA,NA,No Sample
29040,Q1,6/1/2010 0:00,822,0.88,23,7.01,70.4,
29041,Q2,6/1/2010 0:00,826,0.66,23.3,7.32,70.3,
29042,Q3,6/1/2010 0:00,819,1.45,22.5,7.22,67.4,
29043,RS,6/1/2010 0:00,1243,7.17,24.49,7.01,50.2,
29049,QS,6/8/2010 0:00,758,3.35,24.2,6.55,53.6,
29050,QP,6/8/2010 0:00,815,1.4,24.2,6.93,81.5,
29051,QT1,6/8/2010 0:00,849,NA,24.1,7.25,117.8,
29052,QG,6/8/2010 0:00,1044,8.65,22.7,6.61,50.6,
29053,RI,6/8/2010 0:00,950,1.25,23.1,6.54,60.2,
29054,RES4,6/8/2010 0:00,925,3.85,27.1,7.47,134.1,
29055,MPR,6/8/2010 0:00,1025,1.94,24.63,7.51,94,
29056,MG,6/8/2010 0:00,741,3.06,25.35,6.92,NA,
29057,Q1,6/8/2010 0:00,921,0.81,23.65,6.74,82.08,
29058,Q2,6/8/2010 0:00,909,0.48,23.71,7.49,95.5,
29059,Q3,6/8/2010 0:00,859,1.26,23.57,7.47,87.7,
29060,RS,6/8/2010 0:00,1035,NA,25.11,7.18,88.5,Gage:ND
29066,QS,6/15/2010 0:00,814,3.45,24.6,6.72,51.5,
29067,QP,6/15/2010 0:00,827,1.45,24.5,7.11,84.1,
29068,QT1,6/15/2010 0:00,847,NA,24.5,7.38,124.7,
29069,QG,6/15/2010 0:00,1109,8.65,22.9,6.67,51.2,
29070,RI,6/15/2010 0:00,1050,1.24,23.5,6.51,57.5,
29071,RES4,6/15/2010 0:00,939,3.8,28.5,7.49,140.2,
29072,MPR,6/15/2010 0:00,1007,2.08,24.2,7.28,94.3,
29073,MG,6/15/2010 0:00,738,3.06,24.9,7.38,160.3,
29074,Q1,6/15/2010 0:00,853,0.76,22.8,7.06,97.8,
29075,Q2,6/15/2010 0:00,847,0.12,22.5,7.14,98.1,
29076,Q3,6/15/2010 0:00,834,1.3,22.5,7.14,85.2,
29077,RS,6/15/2010 0:00,1017,NA,25,7.06,87.8,Gage:ND
29083,QS,6/22/2010 0:00,728,4.3,23.5,6.06,30.1,
29084,QP,6/22/2010 0:00,744,1.75,24,6.62,47.5,
29085,QT1,6/22/2010 0:00,754,NA,24.3,7.22,72.8,
29086,QG,6/22/2010 0:00,1111,8.73,22.8,6.44,41.3,
29087,RI,6/22/2010 0:00,1055,1.4,23.1,6.19,43.2,
29088,RES4,6/22/2010 0:00,954,4.1,25.7,6.87,62.4,
29089,MPR,6/22/2010 0:00,1022,2.76,23.65,7.07,60.7,
29090,MG,6/22/2010 0:00,735,3.5,23.91,7.01,73.3,Gage:Over
29091,Q1,6/22/2010 0:00,907,0.84,23.44,7.18,68.2,
29092,Q2,6/22/2010 0:00,850,0.45,23.36,7.22,76.3,
29093,Q3,6/22/2010 0:00,840,1.38,23.09,7.09,56.2,
29094,RS,6/22/2010 0:00,1031,NA,24.18,6.69,55.5,Gage:ND
29100,QS,6/29/2010 0:00,817,3.6,24.3,6.47,47.4,
29101,QP,6/29/2010 0:00,838,1.48,24.3,6.82,75.7,
29102,QT1,6/29/2010 0:00,848,NA,24.3,7.22,103.5,
29103,QG,6/29/2010 0:00,1109,8.7,23,6.5,43,
29104,RI,6/29/2010 0:00,1053,1.4,23.1,6.24,42,
29105,RES4,6/29/2010 0:00,952,4.3,26.3,6.96,98.8,
29106,MPR,6/29/2010 0:00,823,2.1,23.87,7.51,86.7,
29107,MG,6/29/2010 0:00,732,3.25,24.57,7.42,154.4,
29108,Q1,6/29/2010 0:00,854,0.8,23.51,7.39,102.6,
29109,Q2,6/29/2010 0:00,847,0.15,23.58,7.35,99.9,
29110,Q3,6/29/2010 0:00,840,1.26,23.41,7.28,84.3,
29111,RS,6/29/2010 0:00,934,NA,24.47,7.29,84.2,Gage:ND
29117,QS,7/6/2010 0:00,955,3.5,24.3,6.82,38.7,
29118,QP,7/6/2010 0:00,1010,1.56,24.3,6.91,61.7,
29119,QT1,7/6/2010 0:00,1015,NA,24.5,7.57,96.4,
29120,QG,7/6/2010 0:00,1244,8.66,23.1,6.67,48.7,
29121,RI,7/6/2010 0:00,1255,1.26,23.5,6.47,52.8,
29122,RES4,7/6/2010 0:00,1132,4.41,26.4,7.06,72.7,
29123,MPR,7/6/2010 0:00,959,2.27,24.11,7.07,76.1,
29124,MG,7/6/2010 0:00,NA,NA,NA,NA,NA,No sample anymore collected
29125,Q1,7/6/2010 0:00,906,0.77,23.71,7.25,96.3,
29126,Q2,7/6/2010 0:00,849,0.1,23.83,7.26,95.2,
29127,Q3,7/6/2010 0:00,840,1.27,23.67,7.21,86.4,
29128,RS,7/6/2010 0:00,1020,NA,24.75,6.92,85.5,Gage:ND
29134,QS,7/13/2010 0:00,854,3.5,24.6,6.94,47.5,
29135,QP,7/13/2010 0:00,909,1.42,24.7,6.88,76.6,
29136,QT1,7/13/2010 0:00,913,NA,24.8,7.19,112.9,
29137,QG,7/13/2010 0:00,NA,NA,NA,NA,NA,No Sample
29138,RI,7/13/2010 0:00,1100,NA,NA,NA,NA,No Sample
29139,RES4,7/13/2010 0:00,1028,4.1,27.2,7.28,103.8,
29140,MPR,7/13/2010 0:00,950,3.14,24.99,7.76,87.2,
29142,Q1,7/13/2010 0:00,910,0.76,23.82,7.55,103.7,
29143,Q2,7/13/2010 0:00,857,0.1,24.13,7.48,108.9,
29144,Q3,7/13/2010 0:00,843,1.2,23.95,7.56,97.4,
29145,RS,7/13/2010 0:00,100,NA,25.48,7.36,107.9,
29151,QS,7/20/2010 0:00,756,4.8,23.5,6.24,27.9,
29152,QP,7/20/2010 0:00,811,2,24,6.53,41.2,
29153,QT1,7/20/2010 0:00,818,NA,24.2,6.99,62.4,
29154,QG,7/20/2010 0:00,NA,NA,NA,NA,NA,No sample road block
29155,RI,7/20/2010 0:00,1100,NA,NA,NA,NA,No sample road block
29156,RES4,7/20/2010 0:00,1052,5.8,25.7,6.97,90.2,Flooded
29157,MPR,7/20/2010 0:00,1152,3.68,23.24,7.08,48.3,
29159,Q1,7/20/2010 0:00,1120,1.06,23.38,6.8,46.8,
29160,Q2,7/20/2010 0:00,1055,0.42,23.34,7.03,51.1,
29161,Q3,7/20/2010 0:00,1043,1.68,22.97,7.05,43.4,
29162,RS,7/20/2010 0:00,1203,NA,24.5,6.8,41.5,
29168,QS,7/27/2010 0:00,955,3.74,24.3,6.83,46.1,
29169,QP,7/27/2010 0:00,1016,1.54,24.3,7,72.2,
29170,QT1,7/27/2010 0:00,1011,NA,24.4,7.22,99.8,
29171,QG,7/27/2010 0:00,1232,8.66,23.1,6.53,48.8,
29172,RI,7/27/2010 0:00,1256,1.28,23.9,6.55,56.7,
29173,RES4,7/27/2010 0:00,1123,3.36,26.9,7.3,108.5,
29174,MPR,7/27/2010 0:00,1034,NA,23.15,7.53,86.5,
29176,Q1,7/27/2010 0:00,922,0.86,22.3,7.38,94.6,
29177,Q2,7/27/2010 0:00,908,0.28,22.35,7.42,89.9,
29178,Q3,7/27/2010 0:00,849,1.29,22.32,7.36,88.3,
